timestamp,open,high,low,close,volume
2024-06-10 04:00:00,177.4100,177.8500,177.4100,177.4900,643
2024-06-10 04:01:00,177.3000,177.3000,177.1900,177.2000,1025
2024-06-10 04:02:00,177.1800,177.1800,177.1300,177.1300,231
2024-06-10 04:03:00,177.1300,177.1300,177.1300,177.1300,153
2024-06-10 04:04:00,177.1000,177.1100,177.0300,177.0300,650
2024-06-10 04:05:00,177.1100,177.1100,177.0600,177.0600,833
2024-06-10 04:06:00,177.0900,177.0900,177.0000,177.0000,787
2024-06-10 04:07:00,177.0200,177.0500,177.0000,177.0500,911
2024-06-10 04:08:00,177.0500,177.0500,177.0500,177.0500,558
2024-06-10 04:09:00,177.1000,177.2000,177.1000,177.2000,1641
2024-06-10 04:10:00,177.2000,177.2000,177.2000,177.2000,290
2024-06-10 04:11:00,177.2500,177.2500,177.2500,177.2500,374
2024-06-10 04:12:00,177.2400,177.2400,177.2000,177.2000,456
2024-06-10 04:13:00,177.1800,177.1800,177.1800,177.1800,200
2024-06-10 04:14:00,177.1800,177.1800,177.1800,177.1800,117
2024-06-10 04:16:00,177.2500,177.2500,177.2500,177.2500,323
2024-06-10 04:17:00,177.1500,177.1500,177.0900,177.1500,648
2024-06-10 04:18:00,177.1500,177.1500,177.1000,177.1000,200
2024-06-10 04:22:00,177.2000,177.2000,177.2000,177.2000,535
2024-06-10 04:23:00,177.2000,177.2000,177.2000,177.2000,181
2024-06-10 04:24:00,177.1300,177.1300,177.1300,177.1300,100
2024-06-10 04:27:00,177.1700,177.1700,177.1700,177.1700,149
2024-06-10 04:28:00,177.1100,177.2000,177.1100,177.2000,450
2024-06-10 04:29:00,177.2000,177.2000,177.2000,177.2000,200
2024-06-10 04:31:00,177.2500,177.2500,177.2500,177.2500,100
2024-06-10 04:32:00,177.3900,177.3900,177.3900,177.3900,200
2024-06-10 04:33:00,177.3900,177.3900,177.3900,177.3900,100
2024-06-10 04:35:00,177.3800,177.3800,177.3800,177.3800,606
2024-06-10 04:36:00,177.3400,177.3400,177.3400,177.3400,102
