timestamp,open,high,low,close,volume
2024-06-10 04:00:00,184.29,184.29,183.98,183.98,903
2024-06-10 04:05:00,183.97,183.97,183.97,183.97,176
2024-06-10 04:15:00,184.09,184.14,184.09,184.14,601
2024-06-10 04:30:00,184.01,184.01,183.97,183.97,258
2024-06-10 04:45:00,183.92,183.92,183.92,183.92,393
2024-06-10 04:55:00,183.92,183.92,183.92,183.92,100
2024-06-10 05:10:00,183.89,183.89,183.89,183.89,109
2024-06-10 05:15:00,183.9,183.9,183.9,183.9,106
2024-06-10 05:20:00,183.86,183.86,183.82,183.82,706
2024-06-10 05:25:00,183.8,183.83,183.8,183.82,490
2024-06-10 05:40:00,183.9,183.9,183.9,183.9,150
2024-06-10 05:45:00,183.92,183.92,183.92,183.92,750
2024-06-10 06:15:00,183.88,183.88,183.88,183.88,100
2024-06-10 06:30:00,183.92,184.0,183.92,184.0,350
2024-06-10 06:35:00,184.05,184.05,184.05,184.05,100
2024-06-10 07:00:00,184.11,184.11,184.11,184.11,468
2024-06-10 07:05:00,184.11,184.12,184.09,184.12,1937
2024-06-10 07:10:00,184.28,184.28,184.28,184.28,291
2024-06-10 07:25:00,184.25,184.25,184.23,184.25,1146
2024-06-10 07:30:00,184.25,184.34,184.25,184.34,1304
2024-06-10 07:35:00,184.29,184.3,184.27,184.3,559
2024-06-10 07:40:00,184.27,184.27,184.25,184.25,297
2024-06-10 07:45:00,184.19,184.19,184.19,184.19,133
2024-06-10 07:50:00,184.2,184.2,184.2,184.2,100
2024-06-10 07:55:00,184.18,184.18,184.15,184.15,601
2024-06-10 08:00:00,184.12,184.3,184.0,184.2,20117
2024-06-10 08:05:00,184.2,184.25,184.19,184.23,1261
2024-06-10 08:10:00,184.1015,184.1026,184.1015,184.1026,500
2024-06-10 08:20:00,184.18,184.18,184.11,184.11,840
2024-06-10 08:25:00,184.201,184.201,184.11,184.14,492
2024-06-10 08:30:00,184.14,184.2,184.14,184.2,900
2024-06-10 08:35:00,184.18,184.188,184.11,184.188,1593
2024-06-10 08:40:00,184.117,184.12,184.11,184.12,725
2024-06-10 08:45:00,184.11,184.11,184.0002,184.0002,2120
2024-06-10 08:50:00,184.0006,184.06,184.0,184.0,2537
2024-06-10 08:55:00,183.99,184.0002,183.7,183.76,7882
2024-06-10 09:00:00,183.9186,183.94,183.8,183.94,2330
2024-06-10 09:05:00,183.95,183.95,183.85,183.85,1116
2024-06-10 09:10:00,183.97,183.98,183.9,183.95,1639
2024-06-10 09:15:00,183.98,183.98,183.85,183.85,3313
2024-06-10 09:20:00,183.8,183.84,183.8,183.84,3833
2024-06-10 09:25:00,183.73,183.99,183.64,183.99,8883
2024-06-10 09:30:00,184.12,184.4277,183.83,184.065,795567
2024-06-10 09:35:00,184.08,184.7,183.79,184.695,404257
2024-06-10 09:40:00,184.6848,184.7899,184.22,184.33,406045
2024-06-10 09:45:00,184.34,184.7108,184.1,184.63,362743
2024-06-10 09:50:00,184.625,185.21,184.48,185.181,413511
2024-06-10 09:55:00,185.2,185.4199,185.11,185.22,302329
2024-06-10 10:00:00,185.21,185.53,185.19,185.348,281844
2024-06-10 10:05:00,185.35,185.74,185.265,185.69,325874
2024-06-10 10:10:00,185.68,185.8,185.52,185.57,293174
2024-06-10 10:15:00,185.57,185.74,185.41,185.725,345192
2024-06-10 10:20:00,185.7314,185.87,185.59,185.68,296946
2024-06-10 10:25:00,185.6613,186.2596,185.66,186.225,473238
2024-06-10 10:30:00,186.2293,186.36,186.06,186.06,321317
2024-06-10 10:35:00,186.07,186.28,186.07,186.09,202740
2024-06-10 10:40:00,186.07,186.24,185.9132,186.055,245120
2024-06-10 10:45:00,186.05,186.26,186.01,186.175,239154
2024-06-10 10:50:00,186.175,186.246,186.0,186.105,218144
2024-06-10 10:55:00,186.105,186.55,186.06,186.475,354971
2024-06-10 11:00:00,186.49,186.64,186.39,186.595,280102
2024-06-10 11:05:00,186.6,186.965,186.525,186.93,326352
2024-06-10 11:10:00,186.915,186.96,186.69,186.73,330937
2024-06-10 11:15:00,186.73,186.79,186.57,186.63,210126
2024-06-10 11:20:00,186.64,186.7299,186.335,186.485,173439
2024-06-10 11:25:00,186.48,186.52,186.2041,186.3356,183989
2024-06-10 11:30:00,186.37,186.42,186.16,186.195,190682
2024-06-10 11:35:00,186.2,186.4,186.16,186.39,186328
2024-06-10 11:40:00,186.39,186.715,186.35,186.5989,277860
2024-06-10 11:45:00,186.5968,186.605,186.41,186.5711,167357
2024-06-10 11:50:00,186.58,186.79,186.57,186.7,199314
2024-06-10 11:55:00,186.69,186.805,186.28,186.345,194911
2024-06-10 12:00:00,186.36,186.54,186.21,186.52,195846
2024-06-10 12:05:00,186.5216,186.5498,186.3601,186.4839,158517
2024-06-10 12:10:00,186.49,186.73,186.44,186.7,125634
2024-06-10 12:15:00,186.705,186.86,186.67,186.8149,195079
2024-06-10 12:20:00,186.83,186.85,186.38,186.4,181912
2024-06-10 12:25:00,186.41,186.535,186.33,186.3499,177509
2024-06-10 12:30:00,186.35,186.36,186.1333,186.2301,192208
2024-06-10 12:35:00,186.25,186.25,185.88,185.89,303884
2024-06-10 12:40:00,185.9,185.9199,185.71,185.845,244441
2024-06-10 12:45:00,185.835,185.8799,185.66,185.86,214998
2024-06-10 12:50:00,185.85,185.9,185.73,185.866,180802
2024-06-10 12:55:00,185.86,186.06,185.845,186.0599,270592
2024-06-10 13:00:00,186.05,186.23,185.95,186.22,207646
2024-06-10 13:05:00,186.21,186.28,186.02,186.03,172718
2024-06-10 13:10:00,186.02,186.17,186.02,186.13,108576
2024-06-10 13:15:00,186.14,186.24,186.02,186.16,109039
2024-06-10 13:20:00,186.1562,186.21,186.02,186.125,101594
2024-06-10 13:25:00,186.15,186.26,186.1,186.2,163234
2024-06-10 13:30:00,186.2,186.23,186.1,186.18,103408
2024-06-10 13:35:00,186.19,186.24,186.12,186.23,115994
2024-06-10 13:40:00,186.235,186.39,186.18,186.37,161325
2024-06-10 13:45:00,186.36,186.74,186.35,186.688,176195
2024-06-10 13:50:00,186.69,186.75,186.53,186.6801,132996
