timestamp,open,high,low,close,volume
2024-06-10 04:00:00,197.0000,197.5200,197.0000,197.4600,3893
2024-06-10 04:01:00,197.5100,197.5800,197.5000,197.5000,2548
2024-06-10 04:02:00,197.3500,197.3500,197.3500,197.3500,620
2024-06-10 04:03:00,197.3500,197.3500,197.3500,197.3500,330
2024-06-10 04:04:00,197.2700,197.2700,197.2700,197.2700,100
2024-06-10 04:05:00,197.2900,197.3500,197.2900,197.3500,317
2024-06-10 04:06:00,197.4000,197.4100,197.3900,197.3900,300
2024-06-10 04:07:00,197.4700,197.4900,197.4000,197.4000,554
2024-06-10 04:08:00,197.4300,197.5000,197.3600,197.5000,822
2024-06-10 04:09:00,197.6000,197.6300,197.6000,197.6300,850
2024-06-10 04:10:00,197.6700,197.6700,197.6300,197.6500,2170
2024-06-10 04:11:00,197.6600,197.6600,197.6500,197.6500,345
2024-06-10 04:12:00,197.6600,197.6600,197.6100,197.6100,675
2024-06-10 04:13:00,197.6700,197.6700,197.6200,197.6200,359
2024-06-10 04:14:00,197.6900,197.6900,197.6900,197.6900,190
2024-06-10 04:15:00,197.7300,197.7400,197.7000,197.7000,300
2024-06-10 04:16:00,197.7000,197.7000,197.7000,197.7000,2310
2024-06-10 04:17:00,197.7000,197.7000,197.7000,197.7000,314
2024-06-10 04:20:00,197.6800,197.6900,197.6800,197.6800,400
2024-06-10 04:22:00,197.6700,197.6700,197.6700,197.6700,862
2024-06-10 04:25:00,197.6900,197.7700,197.6900,197.7700,3292
2024-06-10 04:26:00,197.7600,197.7600,197.7600,197.7600,136
2024-06-10 04:27:00,197.7700,197.7700,197.7200,197.7200,200
2024-06-10 04:28:00,197.6800,197.6800,197.6800,197.6800,1200
2024-06-10 04:29:00,197.7200,197.7200,197.7200,197.7200,250
2024-06-10 04:31:00,197.7000,197.7000,197.7000,197.7000,200
2024-06-10 04:32:00,197.7200,197.7600,197.7000,197.7600,869
2024-06-10 04:33:00,197.7200,197.7200,197.7000,197.7000,324
2024-06-10 04:34:00,197.7600,197.7600,197.7600,197.7600,494
2024-06-10 04:35:00,197.8000,197.8000,197.8000,197.8000,100
2024-06-10 04:36:00,197.7200,197.7200,197.6600,197.6600,1204
2024-06-10 04:37:00,197.6500,197.6600,197.6500,197.6500,2015
2024-06-10 04:40:00,197.6500,197.6500,197.6500,197.6500,104
2024-06-10 04:43:00,197.6200,197.6200,197.6200,197.6200,250
2024-06-10 04:45:00,197.6400,197.6600,197.6400,197.6400,1620
2024-06-10 04:46:00,197.6400,197.6400,197.6400,197.6400,1100
2024-06-10 04:47:00,197.6100,197.6100,197.6100,197.6100,100
2024-06-10 04:48:00,197.5900,197.5900,197.5700,197.5800,400
2024-06-10 04:50:00,197.5700,197.5700,197.5700,197.5700,200
2024-06-10 04:51:00,197.5400,197.5400,197.4500,197.4500,1525
2024-06-10 04:52:00,197.4200,197.4200,197.4000,197.4000,500
2024-06-10 04:53:00,197.4000,197.4000,197.4000,197.4000,550
2024-06-10 04:55:00,197.3900,197.3900,197.3900,197.3900,477
2024-06-10 04:56:00,197.4500,197.4500,197.4500,197.4500,1837
2024-06-10 04:59:00,197.4200,197.4200,197.3900,197.3900,350
2024-06-10 05:00:00,197.4100,197.4100,197.4000,197.4000,305
2024-06-10 05:02:00,197.4000,197.4000,197.4000,197.4000,917
2024-06-10 05:03:00,197.4000,197.4000,197.4000,197.4000,322
2024-06-10 05:11:00,197.5500,197.5500,197.5400,197.5400,500
2024-06-10 05:14:00,197.5000,197.5000,197.4500,197.4500,990
2024-06-10 05:15:00,197.4300,197.4300,197.4300,197.4300,400
2024-06-10 05:16:00,197.4300,197.4300,197.4300,197.4300,100
2024-06-10 05:17:00,197.4400,197.4400,197.4400,197.4400,100
2024-06-10 05:21:00,197.4000,197.4000,197.4000,197.4000,100
2024-06-10 05:22:00,197.4000,197.4000,197.4000,197.4000,349
2024-06-10 05:23:00,197.4000,197.4000,197.3600,197.3600,1629
2024-06-10 05:24:00,197.3600,197.3600,197.2900,197.3000,1827
2024-06-10 05:25:00,197.3000,197.3000,197.3000,197.3000,603
2024-06-10 05:26:00,197.4000,197.4000,197.4000,197.4000,400
2024-06-10 05:30:00,197.3500,197.3500,197.3400,197.3400,210
2024-06-10 05:31:00,197.4100,197.4100,197.4100,197.4100,2938
2024-06-10 05:35:00,197.4000,197.4100,197.4000,197.4100,1551
2024-06-10 05:37:00,197.4200,197.4200,197.4200,197.4200,1735
2024-06-10 05:38:00,197.4100,197.4100,197.4100,197.4100,1700
2024-06-10 05:40:00,197.4100,197.4100,197.4100,197.4100,900
2024-06-10 05:42:00,197.3700,197.3700,197.3700,197.3700,800
2024-06-10 05:44:00,197.3700,197.3700,197.3700,197.3700,100
2024-06-10 05:47:00,197.3700,197.3700,197.3700,197.3700,228
2024-06-10 05:48:00,197.3700,197.3700,197.3700,197.3700,384
2024-06-10 05:50:00,197.3700,197.3700,197.3700,197.3700,700
2024-06-10 05:51:00,197.3500,197.3500,197.3500,197.3500,100
2024-06-10 05:53:00,197.4000,197.4000,197.3600,197.3600,268
2024-06-10 05:59:00,197.3700,197.3700,197.3700,197.3700,995
2024-06-10 06:00:00,197.3700,197.3700,197.3000,197.3000,1136
2024-06-10 06:04:00,197.2800,197.2800,197.2800,197.2800,600
2024-06-10 06:06:00,197.2700,197.2700,197.2600,197.2600,822
2024-06-10 06:07:00,197.2500,197.2500,197.2500,197.2500,200
2024-06-10 06:08:00,197.2500,197.2500,197.2500,197.2500,100
2024-06-10 06:10:00,197.3000,197.3000,197.3000,197.3000,338
2024-06-10 06:12:00,197.2800,197.3000,197.2800,197.3000,827
2024-06-10 06:13:00,197.2800,197.2800,197.2800,197.2800,394
2024-06-10 06:14:00,197.2800,197.2900,197.2000,197.2000,1675
2024-06-10 06:15:00,197.1800,197.1800,197.1800,197.1800,123
2024-06-10 06:16:00,197.1800,197.2000,197.1400,197.2000,580
2024-06-10 06:17:00,197.2000,197.2000,197.2000,197.2000,1020
2024-06-10 06:18:00,197.3000,197.3000,197.3000,197.3000,180
2024-06-10 06:22:00,197.2900,197.2900,197.2900,197.2900,150
2024-06-10 06:26:00,197.3100,197.3100,197.3100,197.3100,498
2024-06-10 06:28:00,197.3000,197.3100,197.3000,197.3100,3463
2024-06-10 06:29:00,197.3100,197.3100,197.3100,197.3100,249
2024-06-10 06:30:00,197.3500,197.3600,197.2900,197.2900,911
2024-06-10 06:31:00,197.2800,197.2800,197.2100,197.2100,1032
2024-06-10 06:32:00,197.4000,197.4000,197.4000,197.4000,866
2024-06-10 06:33:00,197.4000,197.4100,197.4000,197.4100,488
2024-06-10 06:34:00,197.4000,197.4100,197.4000,197.4100,1116
2024-06-10 06:35:00,197.4100,197.4500,197.4100,197.4500,2071
2024-06-10 06:36:00,197.4500,197.4500,197.4500,197.4500,2557
2024-06-10 06:38:00,197.5000,197.5000,197.5000,197.5000,300
2024-06-10 06:39:00,197.4500,197.4500,197.4200,197.4200,1477
2024-06-10 06:41:00,197.4200,197.4200,197.4200,197.4200,350
2024-06-10 06:44:00,197.4000,197.4000,197.4000,197.4000,400
2024-06-10 06:46:00,197.4100,197.4100,197.4100,197.4100,400
2024-06-10 06:47:00,197.4200,197.4200,197.4200,197.4200,557
2024-06-10 06:49:00,197.4100,197.4200,197.4100,197.4200,851
2024-06-10 06:50:00,197.4100,197.4100,197.4100,197.4100,100
2024-06-10 06:51:00,197.4100,197.4100,197.4100,197.4100,300
2024-06-10 06:53:00,197.3900,197.3900,197.3800,197.3800,719
2024-06-10 06:56:00,197.4100,197.4100,197.4100,197.4100,100
2024-06-10 06:57:00,197.4100,197.4100,197.4100,197.4100,100
2024-06-10 06:58:00,197.4200,197.4200,197.4200,197.4200,1685
2024-06-10 07:00:00,197.4200,197.4800,197.2500,197.3200,3536
2024-06-10 07:01:00,197.3900,197.3900,197.3500,197.3900,477
2024-06-10 07:02:00,197.4000,197.4200,197.4000,197.4200,2146
2024-06-10 07:04:00,197.4500,197.4500,197.4500,197.4500,300
2024-06-10 07:05:00,197.4300,197.4300,197.4300,197.4300,100
2024-06-10 07:06:00,197.4900,197.5100,197.4900,197.5100,1494
2024-06-10 07:07:00,197.4900,197.4900,197.4800,197.4800,500
2024-06-10 07:08:00,197.4900,197.4900,197.4900,197.4900,442
2024-06-10 07:09:00,197.5100,197.5100,197.5100,197.5100,393
2024-06-10 07:10:00,197.5000,197.5200,197.5000,197.5200,200
2024-06-10 07:12:00,197.5400,197.5400,197.5400,197.5400,898
2024-06-10 07:13:00,197.5600,197.6300,197.5600,197.6300,1732
2024-06-10 07:14:00,197.6300,197.6500,197.6300,197.6500,450
2024-06-10 07:15:00,197.6500,197.6500,197.6500,197.6500,394
2024-06-10 07:16:00,197.6000,197.6100,197.5000,197.5000,3875
2024-06-10 07:20:00,197.6000,197.6000,197.6000,197.6000,590
2024-06-10 07:21:00,197.5500,197.5500,197.5000,197.5000,2335
2024-06-10 07:22:00,197.5000,197.5200,197.5000,197.5200,200
2024-06-10 07:23:00,197.4700,197.4700,197.4700,197.4700,200
2024-06-10 07:24:00,197.4700,197.5000,197.4700,197.5000,661
2024-06-10 07:25:00,197.5300,197.5300,197.5100,197.5100,325
2024-06-10 07:26:00,197.5300,197.5300,197.5300,197.5300,100
