timestamp,open,high,low,close,volume
2024-06-10 04:00:00,197.0,197.58,197.0,197.27,7491
2024-06-10 04:05:00,197.29,197.63,197.29,197.63,2843
2024-06-10 04:10:00,197.67,197.69,197.61,197.69,3739
2024-06-10 04:15:00,197.73,197.74,197.7,197.7,2924
2024-06-10 04:20:00,197.68,197.69,197.67,197.67,1262
2024-06-10 04:25:00,197.69,197.77,197.68,197.72,5078
2024-06-10 04:30:00,197.7,197.76,197.7,197.76,1887
2024-06-10 04:35:00,197.8,197.8,197.65,197.65,3319
2024-06-10 04:40:00,197.65,197.65,197.62,197.62,354
2024-06-10 04:45:00,197.64,197.66,197.57,197.58,3220
2024-06-10 04:50:00,197.57,197.57,197.4,197.4,2775
2024-06-10 04:55:00,197.39,197.45,197.39,197.39,2664
2024-06-10 05:00:00,197.41,197.41,197.4,197.4,1544
2024-06-10 05:10:00,197.55,197.55,197.45,197.45,1490
2024-06-10 05:15:00,197.43,197.44,197.43,197.44,600
2024-06-10 05:20:00,197.4,197.4,197.29,197.3,3905
2024-06-10 05:25:00,197.3,197.4,197.3,197.4,1003
2024-06-10 05:30:00,197.35,197.41,197.34,197.41,3148
2024-06-10 05:35:00,197.4,197.42,197.4,197.41,4986
2024-06-10 05:40:00,197.41,197.41,197.37,197.37,1800
2024-06-10 05:45:00,197.37,197.37,197.37,197.37,612
2024-06-10 05:50:00,197.37,197.4,197.35,197.36,1068
2024-06-10 05:55:00,197.37,197.37,197.37,197.37,995
2024-06-10 06:00:00,197.37,197.37,197.28,197.28,1736
2024-06-10 06:05:00,197.27,197.27,197.25,197.25,1122
2024-06-10 06:10:00,197.3,197.3,197.2,197.2,3234
2024-06-10 06:15:00,197.18,197.3,197.14,197.3,1903
2024-06-10 06:20:00,197.29,197.29,197.29,197.29,150
2024-06-10 06:25:00,197.31,197.31,197.3,197.31,4210
2024-06-10 06:30:00,197.35,197.41,197.21,197.41,4413
2024-06-10 06:35:00,197.41,197.5,197.41,197.42,6405
2024-06-10 06:40:00,197.42,197.42,197.4,197.4,750
