timestamp,open,high,low,close,volume
2024-06-10 04:00:00,177.41,177.85,177.0,177.25,15548
2024-06-10 05:00:00,177.25,177.3,176.66,176.66,12890
2024-06-10 06:00:00,176.72,177.12,176.68,177.08,10582
2024-06-10 07:00:00,177.11,177.35,176.84,177.0,54347
2024-06-10 08:00:00,176.9,178.3,176.22,176.25,211176
2024-06-10 09:00:00,176.3,178.57,175.6207,176.89,7237216
2024-06-10 10:00:00,176.885,177.09,175.67,175.695,6940167
2024-06-10 11:00:00,175.7,176.68,175.2901,175.7,5119174
2024-06-10 12:00:00,175.72,176.084,174.71,174.75,4747053
2024-06-10 13:00:00,174.755,175.14,174.18,174.2739,3716050
2024-06-10 14:00:00,174.28,174.28,173.17,174.18,5111838
2024-06-10 15:00:00,174.16,175.01,173.52,173.79,5493275
2024-06-10 16:00:00,173.81,174.06,173.53,173.93,3132306
2024-06-10 17:00:00,173.95,174.0982,173.79,174.07,49759
2024-06-10 18:00:00,174.08,174.11,173.95,174.1,31213
2024-06-10 19:00:00,174.09,174.09,173.82,173.9998,48256
2024-06-11 04:00:00,173.98,174.34,173.68,173.86,25365
2024-06-11 05:00:00,173.91,174.0,173.55,173.73,12339
2024-06-11 06:00:00,173.65,173.89,173.53,173.55,21006
2024-06-11 07:00:00,173.59,174.24,173.52,174.031,59645
2024-06-11 08:00:00,173.8,174.34,173.51,173.96,265155
2024-06-11 09:00:00,173.97,174.75,167.7,167.92,10826534
2024-06-11 10:00:00,167.92,170.18,167.7201,169.3399,9990037
2024-06-11 11:00:00,169.33,170.0,168.27,168.7657,6775793
2024-06-11 12:00:00,168.7731,168.9,167.41,167.735,6044699
2024-06-11 13:00:00,167.735,169.6,167.682,169.5022,4525614
2024-06-11 14:00:00,169.49,170.16,169.01,169.335,5002239
2024-06-11 15:00:00,169.34,170.73,169.24,170.58,6180342
2024-06-11 16:00:00,170.66,170.83,170.321,170.56,2401699
2024-06-11 17:00:00,170.58,170.6,169.84,170.0004,110390
2024-06-11 18:00:00,170.0,170.66,170.0,170.2494,50910
2024-06-11 19:00:00,170.31,170.55,170.21,170.55,58654
2024-06-12 04:00:00,170.05,170.2,169.56,169.72,19868
2024-06-12 05:00:00,169.7,169.82,169.51,169.7,12924
2024-06-12 06:00:00,169.71,170.33,169.7,170.3,17330
2024-06-12 07:00:00,170.3,170.54,170.01,170.43,32709
2024-06-12 08:00:00,170.2,173.0,169.5683,172.13,629639
2024-06-12 09:00:00,172.1,174.24,169.8,173.92,10392536
2024-06-12 10:00:00,173.915,177.46,173.06,176.2899,13599252
2024-06-12 11:00:00,176.27,179.68,176.02,179.5431,11284346
2024-06-12 12:00:00,179.54,180.27,178.52,179.455,8331963
2024-06-12 13:00:00,179.47,179.829,177.85,178.9864,5036560
2024-06-12 14:00:00,178.99,180.55,177.65,179.33,8894313
2024-06-12 15:00:00,179.3,180.23,176.96,177.19,10306999
2024-06-12 16:00:00,177.29,177.47,177.01,177.4,4336517
2024-06-12 17:00:00,177.4,178.34,177.29,178.0,124302
2024-06-12 18:00:00,178.1,178.46,177.29,177.83,107775
2024-06-12 19:00:00,177.83,178.15,177.83,178.1,93251
2024-06-13 04:00:00,187.37,190.0,184.12,188.83,614864
2024-06-13 05:00:00,188.85,189.18,185.26,185.67,363635
2024-06-13 06:00:00,185.77,186.98,185.3,186.38,156195
2024-06-13 07:00:00,186.32,189.89,185.56,189.0,864484
2024-06-13 08:00:00,186.21,191.6,185.34,189.1,2993997
2024-06-13 09:00:00,189.08,190.3,185.77,189.475,20593084
2024-06-13 10:00:00,189.5,191.08,181.94,182.55,25732745
2024-06-13 11:00:00,182.54,184.95,182.54,184.76,10305203
2024-06-13 12:00:00,184.7501,185.58,182.8,183.6443,9239584
2024-06-13 13:00:00,183.61,184.53,183.28,184.275,5309159
2024-06-13 14:00:00,184.24,184.88,183.7,183.85,5238331
2024-06-13 15:00:00,183.83,184.26,181.23,182.565,9945002
2024-06-13 16:00:00,182.56,186.44,182.3,183.7605,5379170
2024-06-13 17:00:00,183.85,188.11,182.01,183.1499,1137728
2024-06-13 18:00:00,183.15,183.2,182.3,182.4447,292344
2024-06-13 19:00:00,182.43,183.6,182.3112,182.7,315550
2024-06-14 04:00:00,183.67,185.28,182.87,185.09,141407
2024-06-14 05:00:00,185.13,185.25,184.2,184.52,82824
2024-06-14 06:00:00,184.51,185.0,183.63,184.21,66882
2024-06-14 07:00:00,184.31,185.22,182.85,184.62,314390
2024-06-14 08:00:00,183.8,186.42,182.7338,185.6,1200840
2024-06-14 09:00:00,185.6,186.07,181.83,182.7,12433737
2024-06-14 10:00:00,182.66,182.66,178.22,178.89,17171177
2024-06-14 11:00:00,178.8993,179.7,176.92,177.89,10054477
2024-06-14 12:00:00,177.88,179.67,177.7101,179.565,5948533
2024-06-14 13:00:00,179.565,179.72,178.2378,178.3,5066430
2024-06-14 14:00:00,178.2839,178.4599,177.55,178.06,5428161
2024-06-14 15:00:00,178.05,178.75,177.78,177.965,7234642
2024-06-14 16:00:00,178.01,179.6627,177.75,177.8,2477636
2024-06-14 17:00:00,177.81,177.88,177.75,177.81,57722
2024-06-14 18:00:00,177.8,178.01,177.45,177.47,63324
2024-06-14 19:00:00,177.48,178.0889,177.46,177.69,104109
2024-06-17 04:00:00,178.77,179.81,178.01,178.43,51742
2024-06-17 05:00:00,178.44,179.0,178.19,178.65,38944
2024-06-17 06:00:00,178.7,178.74,178.3,178.58,32567
2024-06-17 07:00:00,178.56,178.7,177.8,177.93,82436
2024-06-17 08:00:00,178.45,179.7,176.5,176.88,468323
2024-06-17 09:00:00,176.88,181.62,176.56,180.915,11586120
2024-06-17 10:00:00,180.92,185.9099,180.61,185.84,19170355
2024-06-17 11:00:00,185.8459,186.64,184.4,185.79,13002155
2024-06-17 12:00:00,185.805,187.1587,184.45,184.96,9679082
