timestamp,open,high,low,close,volume
2024-06-10 04:00:00,423.8,423.93,423.65,423.67,2434
2024-06-10 05:00:00,423.45,423.81,423.41,423.8,576
2024-06-10 06:00:00,424.19,424.21,424.19,424.21,218
2024-06-10 07:00:00,423.91,424.45,423.91,424.45,1396
2024-06-10 08:00:00,424.0,424.79,423.0,424.51,18022
2024-06-10 09:00:00,424.5,427.8397,423.85,426.895,1180269
2024-06-10 10:00:00,426.94,427.36,425.62,426.63,860463
2024-06-10 11:00:00,426.58,427.67,426.24,426.88,562216
2024-06-10 12:00:00,426.875,427.38,425.79,425.9,529741
2024-06-10 13:00:00,425.88,426.94,425.48,426.72,552706
2024-06-10 14:00:00,426.7299,427.41,426.06,427.4095,706741
2024-06-10 15:00:00,427.39,428.08,426.51,427.87,1523580
2024-06-10 16:00:00,427.98,427.99,427.33,427.42,2137073
2024-06-10 17:00:00,427.3901,427.87,427.3048,427.38,287723
2024-06-10 18:00:00,427.75,428.0,427.11,427.4267,5630
2024-06-10 19:00:00,427.44,427.5016,426.85,427.17,5616
2024-06-11 04:00:00,427.17,427.7,427.17,427.27,1044
2024-06-11 05:00:00,427.0,427.22,427.0,427.22,618
2024-06-11 06:00:00,427.1,427.1,426.9,426.9,243
2024-06-11 07:00:00,426.79,426.79,425.61,426.09,3397
2024-06-11 08:00:00,426.73,427.64,426.0,426.39,14435
2024-06-11 09:00:00,426.13,427.36,425.07,426.47,752904
2024-06-11 10:00:00,426.475,428.24,425.48,428.13,966263
2024-06-11 11:00:00,428.14,428.79,427.45,428.35,632617
2024-06-11 12:00:00,428.36,428.38,427.2,427.82,445756
2024-06-11 13:00:00,427.85,429.14,427.72,429.1275,748331
2024-06-11 14:00:00,429.11,431.09,429.06,431.06,993436
2024-06-11 15:00:00,431.07,432.82,430.78,432.65,1849644
2024-06-11 16:00:00,432.68,433.8,432.0,433.3,2680735
2024-06-11 17:00:00,433.3,433.4492,432.68,433.2,152711
2024-06-11 18:00:00,433.1442,433.71,432.68,433.69,14845
2024-06-11 19:00:00,433.8,433.8,433.12,433.2999,5934
2024-06-12 04:00:00,433.31,435.81,433.31,435.81,8529
2024-06-12 05:00:00,435.55,435.63,435.04,435.05,7273
2024-06-12 06:00:00,435.07,435.07,435.0,435.07,649
2024-06-12 07:00:00,434.08,435.0,434.01,434.5,4878
2024-06-12 08:00:00,435.0,439.0,432.8,436.74,131348
2024-06-12 09:00:00,436.7399,438.55,433.25,438.01,2044680
2024-06-12 10:00:00,438.07,438.4,436.17,438.0062,1341710
2024-06-12 11:00:00,438.01,439.53,437.03,438.8001,1344105
2024-06-12 12:00:00,438.79,439.3,438.06,439.28,755751
2024-06-12 13:00:00,439.295,440.42,438.66,439.72,958669
2024-06-12 14:00:00,439.645,440.73,437.86,440.685,1306543
2024-06-12 15:00:00,440.67,443.4,439.64,441.0,3225253
2024-06-12 16:00:00,441.045,441.85,439.02,441.2,3567159
2024-06-12 17:00:00,441.48,442.0,441.01,441.51,76459
2024-06-12 18:00:00,441.55,441.55,440.1604,440.25,21807
2024-06-12 19:00:00,440.2017,440.4611,439.6501,439.78,14052
2024-06-13 04:00:00,441.0,442.0,440.0,440.33,8637
2024-06-13 05:00:00,440.42,440.53,438.0,438.85,7433
2024-06-13 06:00:00,438.96,439.54,438.91,439.37,3067
2024-06-13 07:00:00,440.0,440.25,439.05,439.05,11655
2024-06-13 08:00:00,439.69,442.85,439.0167,440.0,63811
2024-06-13 09:00:00,439.5,443.06,439.2201,441.7023,1580233
2024-06-13 10:00:00,441.64,442.97,440.44,442.18,1327586
2024-06-13 11:00:00,442.27,443.39,442.08,442.25,975487
2024-06-13 12:00:00,442.29,442.3,439.6603,441.42,786022
2024-06-13 13:00:00,441.45,441.9,440.52,440.55,540593
2024-06-13 14:00:00,440.62,441.5085,440.375,440.51,522916
2024-06-13 15:00:00,440.49,442.13,440.21,441.4,1572064
2024-06-13 16:00:00,441.58,442.18,440.5,440.79,3354639
2024-06-13 17:00:00,440.8,441.58,440.2,440.27,15081
2024-06-13 18:00:00,440.0,440.3629,439.0,439.7005,8684
2024-06-13 19:00:00,439.75,440.5751,439.75,439.9387,2967
2024-06-14 04:00:00,441.25,441.25,439.33,439.5,7574
2024-06-14 05:00:00,439.5,439.66,437.97,438.3,6315
2024-06-14 06:00:00,438.24,438.24,437.16,437.79,15330
2024-06-14 07:00:00,437.99,438.85,437.3,438.02,12831
2024-06-14 08:00:00,437.69,440.96,437.0901,438.94,32675
2024-06-14 09:00:00,438.9,442.2,436.721,442.02,1427828
2024-06-14 10:00:00,442.01,442.7838,440.33,442.78,1127222
2024-06-14 11:00:00,442.86,442.97,441.01,442.52,714859
2024-06-14 12:00:00,442.51,443.1376,442.05,442.3897,551290
2024-06-14 13:00:00,442.35,443.01,441.8101,442.49,509146
2024-06-14 14:00:00,442.48,442.7,441.59,442.3,655756
2024-06-14 15:00:00,442.28,442.72,441.35,442.55,1136321
2024-06-14 16:00:00,442.57,442.85,442.46,442.55,2315179
2024-06-14 17:00:00,442.57,442.66,442.43,442.66,2321
2024-06-14 18:00:00,442.4298,442.8,442.41,442.6,1434
2024-06-14 19:00:00,442.58,442.64,442.2,442.41,6305
2024-06-17 04:00:00,442.6,444.09,442.6,443.26,5833
2024-06-17 05:00:00,443.71,443.84,443.71,443.84,209
2024-06-17 06:00:00,443.66,443.66,443.13,443.4,4981
2024-06-17 07:00:00,443.35,443.35,442.23,442.63,6637
2024-06-17 08:00:00,443.16,443.26,442.0,442.39,35237
2024-06-17 09:00:00,442.49,444.28,440.72,441.81,1483984
2024-06-17 10:00:00,441.88,443.44,441.66,442.38,1234295
2024-06-17 11:00:00,442.39,445.2,442.35,444.34,1061951
2024-06-17 12:00:00,444.3621,446.64,444.13,446.53,907929
2024-06-17 13:00:00,446.57,449.49,446.57,449.42,1037858
2024-06-17 14:00:00,449.38,450.69,448.2201,449.3156,1597771
2024-06-17 15:00:00,449.3,450.94,448.085,448.39,2348385
2024-06-17 16:00:00,448.39,448.54,448.0,448.35,4272089
2024-06-17 17:00:00,448.23,448.75,447.83,447.83,7189
2024-06-17 18:00:00,448.1,448.4999,448.1,448.44,3442
2024-06-17 19:00:00,448.37,448.5,448.01,448.3,4961
2024-06-18 04:00:00,449.44,449.92,449.1,449.92,4258
2024-06-18 05:00:00,450.01,450.05,449.76,449.76,3383
2024-06-18 06:00:00,450.05,450.4,449.76,449.81,2797
2024-06-18 07:00:00,449.8,449.95,449.2,449.48,6875
2024-06-18 08:00:00,449.66,450.5,447.25,449.3,39602
2024-06-18 09:00:00,449.3,450.15,446.9,447.77,1387322
2024-06-18 10:00:00,447.785,448.33,445.32,446.45,1500361
2024-06-18 11:00:00,446.4401,446.54,444.89,446.49,960550
2024-06-18 12:00:00,446.51,447.69,446.33,447.56,676666
2024-06-18 13:00:00,447.5,447.9,446.78,447.33,632716
2024-06-18 14:00:00,447.37,447.3899,445.63,446.05,924345
2024-06-18 15:00:00,446.065,446.91,445.17,446.42,1435610
2024-06-18 16:00:00,446.34,446.5199,445.5315,446.25,3466642
2024-06-18 17:00:00,446.34,446.5167,445.7601,446.37,11483
2024-06-18 18:00:00,446.48,447.6093,446.39,447.12,9739
2024-06-18 19:00:00,447.26,447.26,446.36,446.42,8318
2024-06-20 04:00:00,448.0,448.58,447.2,448.2,5010
2024-06-20 05:00:00,448.09,448.64,448.0,448.6,4228
2024-06-20 06:00:00,448.54,449.3,448.54,449.05,2061
2024-06-20 07:00:00,448.63,448.87,446.81,447.22,15445
2024-06-20 08:00:00,448.61,449.115,445.5,446.62,67232
2024-06-20 09:00:00,446.62,446.62,441.27,442.47,2055594
2024-06-20 10:00:00,442.3814,444.13,441.89,443.55,1811005
2024-06-20 11:00:00,443.55,445.82,443.05,444.29,1341079
2024-06-20 12:00:00,444.31,445.47,442.96,444.4577,869671
2024-06-20 13:00:00,444.44,445.15,443.85,444.44,818791
2024-06-20 14:00:00,444.44,445.22,444.37,444.61,964315
2024-06-20 15:00:00,444.66,446.06,443.8,445.785,1788448
2024-06-20 16:00:00,445.7,446.3,445.4,445.7027,3976610
2024-06-20 17:00:00,445.85,445.85,445.0264,445.45,7624
2024-06-20 18:00:00,445.48,446.56,445.45,445.7,16034
2024-06-20 19:00:00,446.47,446.51,446.06,446.12,4229
2024-06-21 04:00:00,444.6,444.66,443.95,444.12,3539
2024-06-21 05:00:00,444.2,444.9,444.2,444.9,2062
2024-06-21 06:00:00,444.8,444.8,444.02,444.56,1093
2024-06-21 07:00:00,444.93,446.58,444.91,446.58,8365
2024-06-21 08:00:00,444.84,447.58,444.2101,446.6,42338
2024-06-21 09:00:00,446.42,450.3899,445.24,447.295,7415471
2024-06-21 10:00:00,447.285,448.93,446.51,447.5915,1215462
2024-06-21 11:00:00,447.6387,449.3,447.45,449.1529,1081997
2024-06-21 12:00:00,449.185,449.78,448.54,448.73,766718
2024-06-21 13:00:00,448.73,449.1538,448.09,448.8,581342
2024-06-21 14:00:00,448.88,449.4403,448.46,449.1,601277
2024-06-21 15:00:00,449.0206,450.58,448.53,449.78,1863320
2024-06-21 16:00:00,449.78,450.6,449.78,450.05,7232318
2024-06-21 17:00:00,450.04,450.2,449.78,450.2,111810
2024-06-21 18:00:00,450.18,450.22,450.12,450.2182,4524
2024-06-21 19:00:00,450.0992,450.2,449.96,450.2,5766
2024-06-24 04:00:00,449.82,449.99,449.5,449.9,2217
2024-06-24 05:00:00,449.98,450.5,449.97,450.5,2356
2024-06-24 06:00:00,450.78,450.78,450.3,450.3,1561
2024-06-24 07:00:00,450.35,450.41,449.55,449.7,10003
2024-06-24 08:00:00,450.14,450.904,449.0767,449.55,26741
2024-06-24 09:00:00,449.5,450.13,446.41,449.63,1366775
2024-06-24 10:00:00,449.595,452.75,448.17,450.18,1790108
2024-06-24 11:00:00,450.19,450.49,449.32,450.23,694549
2024-06-24 12:00:00,450.2,450.27,448.9001,449.38,542393
2024-06-24 13:00:00,449.345,449.52,447.95,448.4,594229
2024-06-24 14:00:00,448.42,448.595,447.72,448.12,596561
2024-06-24 15:00:00,448.13,448.7,447.33,447.78,1380105
2024-06-24 16:00:00,447.67,447.7699,446.51,447.23,3458824
2024-06-24 17:00:00,447.39,447.67,447.22,447.57,8356
2024-06-24 18:00:00,447.67,447.94,447.0,447.67,8460
2024-06-24 19:00:00,447.2101,448.4958,447.15,448.33,7503
